,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
264,1293,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['I', 'left', 'a', 'note', 'on', 'the', 'door', 'with', 'a', 'joke', 'we']",1293,taylor_swift,0.0,0.0
265,1301,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,unstress,missing,"['And', 'I', 'guess', 'we', 'fell', 'apart', 'in', 'the', 'usual']",1301,taylor_swift,-0.25,0.25
266,1307,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,stress,missing,"['Tonight', 'Im', 'gonna', 'dance', 'for', 'all', 'that', 'weve', 'been']",1307,taylor_swift,0.0,0.0
267,1308,11,stress,stress,missing,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,"['But', 'I', 'dont', 'wanna', 'dance', 'if', 'Im', 'not', 'dancing']",1308,taylor_swift,0.0,0.0
268,1309,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['Tonight', 'Im', 'gonna', 'dance', 'like', 'you', 'were', 'in', 'this']",1309,taylor_swift,0.0,0.0
269,1310,11,stress,stress,missing,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,"['But', 'I', 'dont', 'wanna', 'dance', 'if', 'Im', 'not', 'dancing']",1310,taylor_swift,0.0,0.0
270,1312,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,stress,missing,"['Tonight', 'Im', 'gonna', 'dance', 'for', 'all', 'that', 'weve', 'been']",1312,taylor_swift,0.0,0.0
271,1313,11,stress,stress,missing,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,"['But', 'I', 'dont', 'wanna', 'dance', 'if', 'Im', 'not', 'dancing']",1313,taylor_swift,0.0,0.0
272,1314,11,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['Tonight', 'Im', 'gonna', 'dance', 'like', 'you', 'were', 'in', 'this']",1314,taylor_swift,0.0,0.0
273,1315,11,stress,stress,missing,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,"['But', 'I', 'dont', 'wanna', 'dance', 'if', 'Im', 'not', 'dancing']",1315,taylor_swift,0.0,0.0
274,1317,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,unstress,missing,"['Words', 'how', 'little', 'they', 'mean', 'when', 'you', 'a', 'little']",1317,taylor_swift,-0.22916666666666666,0.5625
275,1324,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['And', 'time', 'is', 'taking', 'its', 'sweet', 'time', 'erasing']",1324,taylor_swift,0.35,0.65
276,1325,11,stress,missing,stress,stress,stress,unstress,stress,stress,unstress,stress,stress,missing,"['And', 'youve', 'got', 'your', 'demons', 'and', 'darling', 'they', 'all']",1325,taylor_swift,0.0,0.0
277,1329,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Hang', 'up', 'give', 'up', 'and', 'for', 'the', 'life', 'of', 'us', 'we']",1329,taylor_swift,0.0,0.0
278,1339,11,unstress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,"['Another', 'name', 'goes', 'up', 'in', 'lights', 'like', 'diamonds']",1339,taylor_swift,0.0,0.0
279,1342,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['But', 'can', 'you', 'tell', 'me', 'now', 'you', 'the', 'lucky', 'one']",1342,taylor_swift,0.3333333333333333,0.8333333333333334
280,1344,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'your', 'secrets', 'end', 'up', 'splashed', 'on', 'the', 'news', 'front']",1344,taylor_swift,0.0,0.0
281,1350,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['But', 'can', 'you', 'tell', 'me', 'now', 'you', 'the', 'lucky', 'one']",1350,taylor_swift,0.3333333333333333,0.8333333333333334
282,1353,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,unstress,missing,"['How', 'you', 'took', 'the', 'money', 'and', 'your', 'dignity']",1353,taylor_swift,0.0,0.0
283,1355,11,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,missing,"['And', 'it', 'took', 'some', 'time', 'but', 'I', 'understand', 'it']",1355,taylor_swift,0.0,0.0
284,1356,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['\x91Cause', 'now', 'my', 'name', 'is', 'up', 'in', 'lights', 'but', 'I', 'think']",1356,taylor_swift,0.0,0.0
285,1359,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,"['Let', 'me', 'tell', 'you', 'now', 'you', 'the', 'lucky', 'one', 'oh']",1359,taylor_swift,0.3333333333333333,0.8333333333333334
286,1362,11,stress,missing,stress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,"['And', 'theyll', 'tell', 'you', 'now', 'you', 'the', 'lucky', 'one', 'oh']",1362,taylor_swift,0.3333333333333333,0.8333333333333334
287,1365,11,stress,stress,missing,stress,stress,missing,stress,unstress,stress,stress,stress,missing,"['And', 'all', 'Ive', 'seen', 'since', '18', 'hours', 'ago', 'is', 'green', 'eyes']",1365,taylor_swift,-0.2,0.3
288,1393,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['It', 'was', 'the', 'best', 'night', 'never', 'would', 'forget', 'how']",1393,taylor_swift,1.0,0.3
289,1394,11,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,"['I', 'met', 'Bobby', 'on', 'the', 'boardwalk', 'summer', 'of']",1394,taylor_swift,0.0,0.0
290,1397,11,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,"['Cant', 'remember', 'what', 'song', 'it', 'was', 'playing', 'when']",1397,taylor_swift,0.0,0.0
291,1402,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['It', 'was', 'the', 'best', 'night', 'never', 'would', 'forget', 'how']",1402,taylor_swift,1.0,0.3
292,1403,11,stress,stress,missing,stress,stress,stress,unstress,stress,stress,unstress,stress,missing,"['He', 'said', '""Look', 'at', 'you', 'worrying', 'too', 'much', 'about']",1403,taylor_swift,0.2,0.2
293,1404,11,missing,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,"['Youll', 'spend', 'your', 'whole', 'life', 'singing', 'the', 'blues', 'if', 'you']",1404,taylor_swift,0.2,0.4
294,1407,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['It', 'was', 'the', 'best', 'night', 'never', 'would', 'forget', 'how']",1407,taylor_swift,1.0,0.3
295,1409,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['It', 'was', 'the', 'best', 'night', 'never', 'would', 'forget', 'how']",1409,taylor_swift,1.0,0.3
296,1412,11,stress,stress,unstress,stress,stress,missing,stress,stress,stress,stress,stress,missing,"['He', 'always', 'said', 'he', 'didnt', 'get', 'this', 'song', 'but', 'I']",1412,taylor_swift,0.0,0.0
297,1417,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['I', 'think', 'it', 'strange', 'that', 'you', 'think', 'Im', 'funny', 'cause']",1417,taylor_swift,0.1,0.575
298,1418,11,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Thinking', 'all', 'love', 'ever', 'does', 'is', 'break', 'and', 'burn']",1418,taylor_swift,0.5,0.6
299,1424,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['I', 'think', 'it', 'strange', 'that', 'you', 'think', 'Im', 'funny', 'cause']",1424,taylor_swift,0.1,0.575
300,1425,11,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Thinking', 'all', 'love', 'ever', 'does', 'is', 'break', 'and', 'burn']",1425,taylor_swift,0.5,0.6
301,1432,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['I', 'think', 'it', 'strange', 'that', 'you', 'think', 'Im', 'funny', 'cause']",1432,taylor_swift,0.1,0.575
302,1433,11,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Thinking', 'all', 'love', 'ever', 'does', 'is', 'break', 'and', 'burn']",1433,taylor_swift,0.5,0.6
303,1468,11,stress,unstress,unstress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['You', 'understand', 'perfectly', 'you', 'the', 'kind', 'of']",1468,taylor_swift,0.8,0.95
304,1502,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['Oh', 'It', 'been', 'a', 'while', 'since', 'I', 'have', 'even', 'heard']",1502,taylor_swift,0.0,0.0
305,1506,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['And', 'I', 'got', 'that', 'red', 'lip', 'classic', 'thing', 'that', 'you']",1506,taylor_swift,0.08333333333333333,0.08333333333333333
306,1517,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['Cause', 'you', 'got', 'that', 'James', 'Dean', 'daydream', 'look', 'in', 'your']",1517,taylor_swift,0.0,0.0
307,1518,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['And', 'I', 'got', 'that', 'red', 'lip', 'classic', 'thing', 'that', 'you']",1518,taylor_swift,0.08333333333333333,0.08333333333333333
308,1525,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['Oh', 'you', 'got', 'that', 'James', 'Dean', 'daydream', 'look', 'in', 'your']",1525,taylor_swift,0.0,0.0
309,1526,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['And', 'I', 'got', 'that', 'red', 'lip', 'classic', 'thing', 'that', 'you']",1526,taylor_swift,0.08333333333333333,0.08333333333333333
310,1533,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1533,taylor_swift,0.0,0.0
311,1534,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1534,taylor_swift,0.0,0.0
312,1535,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1535,taylor_swift,0.10000000000000002,0.3833333333333333
313,1537,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1537,taylor_swift,0.0,0.0
314,1538,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1538,taylor_swift,0.0,0.0
315,1539,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1539,taylor_swift,0.10000000000000002,0.3833333333333333
316,1543,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1543,taylor_swift,0.0,0.0
317,1544,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1544,taylor_swift,0.0,0.0
318,1545,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1545,taylor_swift,0.10000000000000002,0.3833333333333333
319,1547,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1547,taylor_swift,0.0,0.0
320,1548,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1548,taylor_swift,0.0,0.0
321,1549,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1549,taylor_swift,0.10000000000000002,0.3833333333333333
322,1559,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1559,taylor_swift,0.0,0.0
323,1560,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1560,taylor_swift,0.0,0.0
324,1561,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1561,taylor_swift,0.10000000000000002,0.3833333333333333
325,1563,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1563,taylor_swift,0.0,0.0
326,1564,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1564,taylor_swift,0.0,0.0
327,1565,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1565,taylor_swift,0.10000000000000002,0.3833333333333333
328,1567,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1567,taylor_swift,0.0,0.0
329,1568,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1568,taylor_swift,0.0,0.0
330,1569,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1569,taylor_swift,0.10000000000000002,0.3833333333333333
331,1571,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1571,taylor_swift,0.0,0.0
332,1572,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1572,taylor_swift,0.0,0.0
333,1573,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1573,taylor_swift,0.10000000000000002,0.3833333333333333
334,1575,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1575,taylor_swift,0.0,0.0
335,1576,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'out', 'of', 'the', 'woods', 'yet', 'Are', 'we', 'out', 'of']",1576,taylor_swift,0.0,0.0
336,1577,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Are', 'we', 'in', 'the', 'clear', 'yet', 'Are', 'we', 'in', 'the', 'clear']",1577,taylor_swift,0.10000000000000002,0.3833333333333333
337,1580,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Then', 'why', 'you', 'have', 'to', 'go', 'and', 'lock', 'me', 'out', 'when']",1580,taylor_swift,0.0,0.0
338,1582,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Then', 'why', 'you', 'have', 'to', 'go', 'and', 'lock', 'me', 'out', 'when']",1582,taylor_swift,0.0,0.0
339,1586,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Then', 'why', 'you', 'want', 'to', 'go', 'and', 'lock', 'me', 'out', 'when']",1586,taylor_swift,0.0,0.0
340,1587,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Then', 'why', 'you', 'have', 'to', 'go', 'and', 'lock', 'me', 'out', 'when']",1587,taylor_swift,0.0,0.0
341,1588,11,stress,stress,stress,stress,stress,stress,missing,stress,stress,stress,stress,missing,"['Now', 'that', 'it', 'just', 'too', 'late', '(all', 'you', 'had', 'to', 'do']",1588,taylor_swift,-0.3,0.6
342,1599,11,stress,stress,stress,stress,stress,stress,stress,stress,missing,stress,stress,missing,"['I', 'make', 'the', 'moves', 'up', 'as', 'I', 'go', '(moves', 'up', 'as']",1599,taylor_swift,0.0,0.0
343,1614,11,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,"['Wont', 'you', 'come', 'on', 'over', 'baby', 'we', 'can', 'shake']",1614,taylor_swift,0.0,0.0
344,1618,11,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,"['And', 'the', 'fakers', 'gonna', 'fake', 'fake', 'fake', 'fake', 'fake']",1618,taylor_swift,-0.5,1.0
345,1626,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['I', 'I', 'I', 'shake', 'it', 'off', 'I', 'shake', 'it', 'off', '(you']",1626,taylor_swift,0.0,0.0
346,1629,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,missing,"['Windows', 'down', 'you', 'pass', 'my', 'street', 'the', 'memories']",1629,taylor_swift,-0.15555555555555559,0.2888888888888889
347,1631,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['Wish', 'I', 'never', 'hung', 'up', 'the', 'phone', 'like', 'I', 'did']",1631,taylor_swift,0.0,0.0
348,1632,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['I', 'never', 'forget', 'you', 'as', 'long', 'as', 'I', 'live']",1632,taylor_swift,0.043181818181818175,0.45
349,1634,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['Wish', 'I', 'never', 'hung', 'up', 'the', 'phone', 'like', 'I', 'did']",1634,taylor_swift,0.0,0.0
350,1635,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['I', 'never', 'forget', 'you', 'as', 'long', 'as', 'I', 'live']",1635,taylor_swift,0.043181818181818175,0.45
351,1636,11,stress,unstress,stress,unstress,stress,stress,stress,stress,unstress,stress,stress,missing,"['And', 'remember', 'what', 'we', 'were', 'fighting', 'for', 'and']",1636,taylor_swift,0.0,0.0
352,1637,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,missing,"['I', 'miss', 'you', 'too', 'much', 'to', 'be', 'mad', 'anymore']",1637,taylor_swift,-0.625,1.0
353,1640,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['(I', 'I', 'I', 'I', 'I', 'I', 'I', 'wish', 'I', 'wish', 'I)']",1640,taylor_swift,0.0,0.0
354,1646,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['Wish', 'I', 'never', 'hung', 'up', 'the', 'phone', 'like', 'I', 'did']",1646,taylor_swift,0.0,0.0
355,1647,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['I', 'never', 'forget', 'you', 'as', 'long', 'as', 'I', 'live']",1647,taylor_swift,0.043181818181818175,0.45
356,1648,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['Wish', 'I', 'never', 'hung', 'up', 'the', 'phone', 'like', 'I', 'did']",1648,taylor_swift,0.0,0.0
357,1649,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['I', 'never', 'forget', 'you', 'as', 'long', 'as', 'I', 'live']",1649,taylor_swift,0.043181818181818175,0.45
358,1650,11,stress,unstress,stress,unstress,stress,stress,stress,stress,unstress,stress,stress,missing,"['And', 'remember', 'what', 'we', 'were', 'fighting', 'for', 'and']",1650,taylor_swift,0.0,0.0
359,1651,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,missing,"['I', 'miss', 'you', 'too', 'much', 'to', 'be', 'mad', 'anymore']",1651,taylor_swift,-0.625,1.0
360,1652,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['(I', 'I', 'I', 'I', 'I', 'I', 'I', 'wish', 'I', 'wish', 'I)']",1652,taylor_swift,0.0,0.0
361,1656,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(I', 'wish', 'you', 'would', 'I', 'wish', 'you', 'would', 'I', 'wish', 'you']",1656,taylor_swift,0.0,0.0
362,1678,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['His', 'hands', 'are', 'in', 'my', 'hair', 'his', 'clothes', 'are', 'in', 'my']",1678,taylor_swift,0.0,0.0
363,1683,11,missing,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Youll', 'see', 'me', 'in', 'hindsight', 'tangled', 'up', 'with', 'you', 'all']",1683,taylor_swift,0.0,0.0
364,1685,11,missing,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Youll', 'see', 'me', 'in', 'hindsight', 'tangled', 'up', 'with', 'you', 'all']",1685,taylor_swift,0.0,0.0
365,1689,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['And', 'you', 'were', 'too', 'afraid', 'to', 'tell', 'her', 'what', 'you']",1689,taylor_swift,-0.6,0.9
366,1698,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,"['When', 'you', 'left', 'her', 'all', 'alone', 'and', 'never', 'told']",1698,taylor_swift,0.0,0.0
367,1703,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'you', 'know', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh']",1703,taylor_swift,0.0,0.0
368,1706,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,stress,missing,"['I', 'want', 'you', 'for', 'worse', 'or', 'for', 'better', '(worse', 'of']",1706,taylor_swift,-0.10000000000000002,0.5666666666666668
369,1709,11,stress,stress,stress,stress,stress,stress,stress,missing,stress,stress,stress,missing,"['That', 'how', 'you', 'get', 'the', 'girl', 'girl', '(get', 'the', 'girl', 'That']",1709,taylor_swift,0.0,0.0
370,1733,11,stress,missing,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['And', 'theyll', 'be', 'chasing', 'their', 'tails', 'trying', 'to', 'track', 'us']",1733,taylor_swift,0.0,0.0
371,1739,11,stress,missing,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['And', 'theyll', 'be', 'chasing', 'their', 'tails', 'trying', 'to', 'track', 'us']",1739,taylor_swift,0.0,0.0
372,1744,11,stress,missing,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['And', 'theyll', 'be', 'chasing', 'their', 'tails', 'trying', 'to', 'track', 'us']",1744,taylor_swift,0.0,0.0
373,1748,11,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,"['When', 'the', 'flowers', 'that', 'we', 'grown', 'together', 'died']",1748,taylor_swift,0.0,0.0
374,1749,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['You', 'still', 'all', 'over', 'me', 'like', 'a', 'wine', 'stained', 'dress']",1749,taylor_swift,0.0,0.0
375,1753,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,unstress,missing,"['When', 'the', 'butterflies', 'turned', 'to', 'dust', 'that', 'covered']",1753,taylor_swift,0.0,0.0
376,1755,11,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,unstress,missing,"['Let', 'the', 'flood', 'carry', 'away', 'all', 'my', 'pictures']",1755,taylor_swift,0.0,0.0
377,1761,11,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,"['When', 'the', 'flowers', 'that', 'we', 'grown', 'together', 'died']",1761,taylor_swift,0.0,0.0
378,1771,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1771,taylor_swift,0.0,0.0
379,1773,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1773,taylor_swift,0.0,0.0
380,1774,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['And', 'life', 'was', 'never', 'worse', 'but', 'never', 'better']",1774,taylor_swift,-0.024999999999999994,0.55
381,1775,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['So', 'we', 'went', 'on', 'our', 'way', 'too', 'in', 'love', 'to', 'think']",1775,taylor_swift,0.5,0.6
382,1780,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1780,taylor_swift,0.0,0.0
383,1782,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1782,taylor_swift,0.0,0.0
384,1783,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['And', 'life', 'was', 'never', 'worse', 'but', 'never', 'better']",1783,taylor_swift,-0.024999999999999994,0.55
385,1785,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1785,taylor_swift,0.0,0.0
386,1787,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1787,taylor_swift,0.0,0.0
387,1789,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1789,taylor_swift,0.0,0.0
388,1791,11,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,missing,"['We', 'found', 'Wonderland', 'you', 'and', 'I', 'got', 'lost', 'in']",1791,taylor_swift,0.0,0.0
389,1800,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'for', 'once', 'you', 'let', 'go', 'of', 'your', 'fears', 'and', 'your']",1800,taylor_swift,0.0,0.0
390,1808,11,stress,stress,stress,stress,unstress,stress,stress,missing,missing,stress,stress,missing,"['You', 'two', 'are', 'dancing', 'in', 'the', 'snowglobe', 'round', 'and']",1808,taylor_swift,-0.2,0.4
391,1810,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'you', 'understand', 'now', 'why', 'they', 'lost', 'their', 'minds']",1810,taylor_swift,0.0,0.0
